index,period,frequency,rlnm_rot_rate,rhnm_rot_rate,nlnm_acc,nhnm_acc,gsn_horizontal_acc,gsn_vertical_acc,gsn_vertical_rot_rate,gsn_transverse_rot_rate
346,11.9124,0.08394614015647561,2.259272171781102e-24,1.6575573097918124e-19,2.4271689070387024e-17,1.7807378917032956e-12,1.1471322236659395e-17,1.7050178774665532e-17,2.2223163272835173e-25,1.5870751441230623e-24
347,12.0781,0.08279447926412267,2.2528462856307854e-24,1.6011483063591412e-19,2.429405442020424e-17,1.7266328527432348e-12,1.1810153235119932e-17,1.7664860657762913e-17,2.281213840343254e-25,1.6381051524248623e-24
348,12.2462,0.08165798370106646,2.359250218466192e-24,1.5462296750332497e-19,2.5538771357793196e-17,1.673786266001989e-12,1.215893102020966e-17,1.8299567939591957e-17,2.341570783177323e-25,1.6904986952766955e-24
349,12.4165,0.08053799379857449,2.4705746091034525e-24,1.4934750570355835e-19,2.6847261934311365e-17,1.6229307911144308e-12,1.2517448874058189e-17,1.8954005104586564e-17,2.403334022868183e-25,1.7442107827153327e-24
350,12.5893,0.0794325339772664,2.5867907954417534e-24,1.441986873302301e-19,2.822279362118116e-17,1.5732581854464666e-12,1.2886554131401146e-17,1.9629801252926033e-17,2.46685456715866e-25,1.799190749115322e-24
351,12.7644,0.0783428911660556,2.7081197838940582e-24,1.3920917826355078e-19,2.966880130021007e-17,1.5251058958433362e-12,1.3266042966110726e-17,2.0326667251650718e-17,2.5320863223426884e-25,1.8553850277879954e-24
352,12.942,0.07726781023025807,2.834996987835241e-24,1.344165058639279e-19,3.118889584093935e-17,1.4787678500830569e-12,1.3656575357846216e-17,2.1045899048261375e-17,2.5989207859294414e-25,1.9130225293127454e-24
353,13.122,0.07620789513793629,2.9676772394235524e-24,1.2975277831409543e-19,3.2786873117455015e-17,1.433507600728123e-12,1.4058165825696717e-17,2.178760906340336e-17,2.667341309778935e-25,1.9720877708370925e-24
354,13.3045,0.0751625389905671,3.1064129232473557e-24,1.252734922107984e-19,3.446672348717878e-17,1.3899526312133557e-12,1.447127514528511e-17,2.255273393906989e-17,2.737406763835497e-25,2.0326302321410604e-24
355,13.4896,0.0741311825406239,3.251466536682384e-24,1.209147517923341e-19,3.623264175531333e-17,1.3474107253444052e-12,1.4896380483565138e-17,2.3342246495928946e-17,2.8091774075548752e-25,2.094700515768348e-24
356,13.6773,0.07311384556893538,3.404343938120022e-24,1.16770578035565e-19,3.808903764981351e-17,1.306471679722014e-12,1.533374115979706e-17,2.4156719099169013e-17,2.8832516451448516e-25,2.1590931486956815e-24
357,13.8676,0.07211053102195045,3.564316328213286e-24,1.1273953523370628e-19,4.004054683305455e-17,1.266484852853918e-12,1.57836201357591e-17,2.4996732153684034e-17,2.9591472126270455e-25,2.2251509435879798e-24
358,14.0605,0.07112122612993849,3.731630748563541e-24,1.0886760352136712e-19,4.2092042477683463e-17,1.228004617988788e-12,1.5006509071336184e-17,2.4346221830437445e-17,2.8051084045096296e-25,2.1583915782175965e-24
359,14.2561,0.0701454114379108,3.9066086939754734e-24,1.0509932147917143e-19,4.4248647435566594e-17,1.1904194113479662e-12,1.404053011749372e-17,2.34486156289032e-17,2.6166606337835776e-25,2.0702229556497494e-24
360,14.4544,0.0691830861191056,4.089593356681575e-24,1.014799224475235e-19,4.651574703021666e-17,1.1542503103646723e-12,1.3094018664652e-17,2.2555828726866613e-17,2.432846706880171e-25,1.983073973979591e-24
361,14.6555,0.06823376889222477,4.281174247177896e-24,9.796318675170746e-20,4.8899002504649187e-17,1.1189224819552432e-12,1.2167871649282286e-17,2.1668131913455613e-17,2.253677544844234e-25,1.8970744510283165e-24
362,14.8594,0.06729746826924371,4.4815834245834736e-24,9.458700739986296e-20,5.140436515824285e-17,1.0849257074936352e-12,1.1263507825843972e-17,2.0786269548032268e-17,2.079513214806736e-25,1.8122079862014958e-24
363,15.0661,0.06637417778987263,4.690064871078399e-24,9.130169700387426e-20,5.4025649909992894e-17,1.0517196785351465e-12,1.0382365702712351e-17,1.9910996353987566e-17,1.9106379141269051e-25,1.7285097856959677e-24
364,15.2757,0.06546344848353922,4.90912678177002e-24,8.814633267716983e-20,5.679367867720041e-17,1.0197647600447161e-12,9.525503531606374e-18,1.9042667755612387e-17,1.747216234120665e-25,1.6460083666486192e-24
365,15.4882,0.0645652819565863,5.1381624516986646e-24,7.838046418003836e-20,5.970352865838367e-17,9.107517197871533e-13,8.694452845719546e-18,1.8182087282413452e-17,1.5894991449350982e-25,1.5647738126594978e-24
366,15.7036,0.06367966580911383,4.897669814422139e-24,6.230020891400112e-20,5.716102396416155e-17,7.271098031596598e-13,7.890766368351576e-18,1.7330069581433592e-17,1.4377073229457828e-25,1.484874706304041e-24
367,15.9221,0.06280578566897582,4.221316071098939e-24,4.9516264162938424e-20,4.948801109202836e-17,5.804970271968696e-13,7.115326562712385e-18,1.648667805349446e-17,1.2919933932616183e-25,1.4063098817374157e-24
368,16.1436,0.06194405213211428,3.6381784821793234e-24,3.935355776348695e-20,4.2844985481369956e-17,4.634469197362883e-13,6.370167210840739e-18,1.5653179531250474e-17,1.1526902855506979e-25,1.3291884758147048e-24
369,16.3682,0.061094072653071194,3.1354304301297783e-24,3.127498924096783e-20,3.709368674132298e-17,3.699985311728603e-13,5.656654354317731e-18,1.483009092307729e-17,1.0199981805959225e-25,1.2535480413708138e-24
370,16.5959,0.060255846323489536,2.7018580638544494e-24,2.4852067847133765e-20,3.2114413871412854e-17,2.9539286429602787e-13,5.409952552008665e-18,1.3793929618643237e-17,9.720950473782391e-26,1.1605144070696473e-24
371,16.8267,0.059429359292077474,2.3279319692039876e-24,1.9750144819357595e-20,2.780353394087034e-17,2.3588482356289845e-13,5.187348232226399e-18,1.2771095851069956e-17,9.288385190987383e-26,1.069297247490241e-24
372,17.0608,0.05861389852761887,2.0056412774617402e-24,1.5691095264396686e-20,2.4071325190501633e-17,1.8832154131891515e-13,4.966338358421422e-18,1.1773883284299924e-17,8.861181506417875e-26,9.810089857589859e-25
373,17.2982,0.057809483067602405,1.727872320633858e-24,1.2465555813801181e-20,2.0840109665884455e-17,1.5034881171689834e-13,4.7471263933057515e-18,1.0804005977958842e-17,8.439713744359893e-26,8.95769896635309e-25
374,17.5388,0.05701644354231761,1.4884368887004968e-24,9.902171067528808e-21,1.8042636516641232e-17,1.200328174162672e-13,4.530007851609183e-18,9.863584118330169e-18,8.024536198196469e-26,8.137016141173155e-25
375,17.7828,0.056234113862833744,1.282150968055219e-24,7.863921409663397e-21,1.5624279522764832e-17,9.58296716306376e-14,4.315011422397508e-18,8.953598115039128e-18,7.615719765437163e-26,7.34745206910082e-25
376,18.0302,0.05546250180253131,1.10413488519851e-24,6.244851732433149e-21,1.3526953590130382e-17,7.65067934129091e-14,4.102355599018423e-18,8.075888652415787e-18,7.213584412380832e-26,6.591927983413084e-25
377,18.281,0.05470160275696078,9.507789277558361e-25,4.958833743929218e-21,1.1711162307544394e-17,6.108013665001698e-14,3.892261919399046e-18,7.232322063670154e-18,6.818511616394659e-26,5.87161140483162e-25
378,18.5353,0.05395110950456696,8.187008010696815e-25,3.937542145826743e-21,1.0139113857366799e-17,4.8764076061188283e-14,3.684874529607882e-18,6.4244820590013464e-18,6.430696926922868e-26,5.187562426217974e-25
379,18.7932,0.05321073579805462,7.050746497729866e-25,3.127772092562232e-21,8.778089408463077e-18,3.8940363387971626e-14,3.480349671507983e-18,5.654054248916666e-18,6.050225902081003e-26,4.541455587714697e-25
380,19.0546,0.05248076579933454,6.071836256206354e-25,2.4838196073676774e-21,7.599762143610385e-18,3.10885165988056e-14,3.279007746720088e-18,4.923368477845594e-18,5.677863829827705e-26,3.9335293212538363e-25
381,19.3197,0.051760638105146556,5.228516927221782e-25,1.972325176059927e-21,6.579607697293367e-18,2.4819898435070958e-14,3.081415807841809e-18,4.251665938259838e-18,5.314542954757858e-26,3.3786068029904707e-25
382,19.5884,0.051050621796573485,4.508729045421573e-25,1.5683902612160494e-21,5.696393733411853e-18,1.9815270258051012e-14,2.8966402464956072e-18,3.958177456167353e-18,4.981187624173435e-26,3.1329206685412096e-25
383,19.8609,0.05035018554043372,3.8997495604699804e-25,1.250940685747054e-21,4.9317380395493755e-18,1.5819763986011525e-14,2.7150858994845235e-18,3.6712571832948135e-18,4.6655105359476537e-26,2.9030300214879997e-25
384,20.1372,0.04965933694853306,3.3729793509995217e-25,1.1243814771163529e-21,4.269725940480352e-18,1.4233116364666378e-14,2.5369985594446505e-18,3.3913566865356023e-18,4.3562089506733927e-26,2.6790890645013717e-25
385,20.4174,0.04897783263295032,2.91732548778661e-25,1.1388981469367503e-21,3.696579068193259e-18,1.4431118736650303e-14,2.3625663019148005e-18,3.11883860724164e-18,4.0535998782185053e-26,2.4613750154804605e-25
386,20.7014,0.04830591167747109,2.5231931144271525e-25,1.1535873654506742e-21,3.200368594586507e-18,1.463187559600768e-14,2.1921074126704453e-18,2.854270584191677e-18,3.7582245595354146e-26,2.2503270082472803e-25
387,20.9894,0.047643096038952996,2.182278624961279e-25,1.168450177389583e-21,2.770766958387197e-18,1.483542526147485e-14,2.0257648186901356e-18,2.597949423941711e-18,3.4703185629455056e-26,2.0461661271933632e-25
388,21.2814,0.04698938979578411,1.8874002986407223e-25,1.1834884378673274e-21,2.3988329190195045e-18,1.5041806584854913e-14,1.8638119657650602e-18,2.350377497386166e-18,3.1903420172505443e-26,1.8492756020282938e-25
389,21.5774,0.04634478667494693,1.6323450318795974e-25,1.1987040199527346e-21,2.0768254637773845e-18,1.5251058958433363e-14,1.7065260975446236e-18,2.112064152793005e-18,2.9187595780845096e-26,1.660041966430841e-25
390,21.8776,0.04570885289062786,1.411736781369385e-25,1.2140979616174731e-21,1.798042695177435e-18,1.5463222322496977e-14,1.554089072218918e-18,1.883377720611422e-18,2.65586941288265e-26,1.4787377455107636e-25
391,22.182,0.0450815976918222,1.3115635358535896e-25,1.2296721408856884e-21,1.6722453616016482e-18,1.567833717295727e-14,1.4068001705096154e-18,1.6648680353193072e-18,2.4021705131034906e-26,1.305777404005841e-25
392,22.4905,0.044463217803072407,1.2277754240402105e-25,1.2457156943372474e-21,1.5671118694109562e-18,1.5900105282148697e-14,1.2650076013587848e-18,1.4571577101307525e-18,2.1582436622281826e-26,1.1416303203176662e-25
393,22.8034,0.04385310962400344,1.149058366138897e-25,1.2616592877885884e-21,1.4682499678319934e-18,1.6121297779982486e-14,1.1392850995741037e-18,1.2757003673998664e-18,1.942095756430542e-26,9.983682696834997e-26
394,23.1207,0.04325128564446578,1.0756198393863055e-25,1.2777879963527473e-21,1.3759415960633897e-18,1.6345567371975572e-14,1.0782528671799974e-18,1.1896979503022369e-18,1.8364736270660026e-26,9.300269153018285e-26
395,23.4423,0.04265793032253661,1.0066285500924597e-25,1.2941041911507336e-21,1.289139750385614e-18,1.6572956864772018e-14,1.0181079210806579e-18,1.1055923239425086e-18,1.7325223151325213e-26,8.633050045277853e-26
396,23.7684,0.042072667912017636,9.420481799715665e-26,1.3106089061666936e-21,1.2078138351067825e-18,1.6803509660515215e-14,9.588837125487773e-19,1.0234577466767214e-18,1.6302971670874158e-26,7.982575455838903e-26
397,24.0991,0.04149532555157662,8.81800370096748e-26,1.327303613596854e-21,1.1318789936554226e-18,1.7037269765132675e-14,9.006363680053183e-19,9.434017264342034e-19,1.5298923654083992e-26,7.349654832209423e-26
398,24.4343,0.040926075230311484,8.252031805808392e-26,1.3441907212537994e-21,1.0604739383723355e-18,1.7274281796735306e-14,8.434588212026607e-19,8.655830106145869e-19,1.4314649753392824e-26,6.735496531977091e-26
399,24.7742,0.04036457282172583,7.724042810546357e-26,1.3612712495688936e-21,9.938023056811245e-19,1.7514590994133803e-14,7.873941640780527e-19,7.900930779907105e-19,1.335085650827292e-26,6.140771382628219e-26
400,25.1189,0.039810660498668334,7.219806522485244e-26,1.3769734275175443e-21,9.31107875467833e-19,1.7758243225473378e-14,7.325067369413797e-19,7.170541083633218e-19,1.2394873655846444e-26,5.560034519024107e-26
401,25.4683,0.03926449743406509,6.733503298860078e-26,1.389764062597243e-21,8.723685493605592e-19,1.8005284996988723e-14,6.788944233717906e-19,6.466336906470269e-19,1.143959689665179e-26,4.9911360196528856e-26
402,25.8226,0.03872576735108006,6.281066387908453e-26,1.4025985439437767e-21,8.175230379436526e-19,1.8255763461880684e-14,6.26610511662653e-19,5.78941516622821e-19,1.051386745581313e-26,4.4480337945839985e-26
403,26.1818,0.03819447096838262,5.857369884804334e-26,1.4154764558863757e-21,7.659492583728876e-19,1.8509726429316495e-14,5.757419134762842e-19,5.141328302617909e-19,9.618946263836788e-27,3.931678402772939e-26
404,26.5461,0.03767031692037625,5.463210336844362e-26,1.4283936848182833e-21,7.177942912713644e-19,1.8767222373555136e-14,5.263502341233182e-19,4.523321794269992e-19,8.755619950812056e-27,3.4427493620155883e-26
405,26.9154,0.037153451184080484,5.094129031282851e-26,1.4413516220820515e-21,6.725119410047602e-19,1.9028300443199713e-14,4.865739357550184e-19,4.0363347721415713e-19,8.058452011372706e-27,3.057434208829504e-26
406,27.2898,0.03664372769313077,4.749723482108665e-26,1.4543479622358771e-21,6.300862465664374e-19,1.92930104705785e-14,4.731198579261784e-19,3.879542739681859e-19,7.800861507973268e-27,2.924481426300766e-26
407,27.6694,0.036141007755860266,4.4293775690751455e-26,1.4673803599720672e-21,5.904729404069871e-19,1.9561402981256445e-14,4.596714895763547e-19,3.7237439754782004e-19,7.545102036423024e-27,2.7933317361830927e-26
408,28.0543,0.03564515956555679,4.1294546153522474e-26,1.4804464311057029e-21,5.5322271031237005e-19,1.9833529203679346e-14,4.462333337414337e-19,3.569029921049719e-19,7.291265525724366e-27,2.664053157088819e-26
409,28.4446,0.03515605774030923,3.8505072890958936e-26,1.4938876943719669e-21,5.184417883078236e-19,2.0114071982009066e-14,4.3281021261322534e-19,3.4154972732202425e-19,7.039448113692361e-27,2.5367162607295616e-26
410,28.8403,0.03467370311681917,3.5893735499847004e-26,1.5070187584513498e-21,4.85735673287853e-19,2.0393886596086136e-14,4.1941063440585033e-19,3.263286130463078e-19,6.789812457699163e-27,2.4114253012203065e-26
411,29.2415,0.03419797206025683,3.345757563795592e-26,1.5201780886027954e-21,4.550928370849526e-19,2.06775938191944e-14,4.060399193547589e-19,3.112501390518554e-19,6.542458621065897e-27,2.28825290601263e-26
412,29.6483,0.03372874667350236,3.119213009181841e-26,1.5333631904610263e-21,4.2648130654503278e-19,2.09652478029196e-14,3.927037242906572e-19,2.9632534935923e-19,6.2974906701043075e-27,2.1672740879536438e-26
413,30.0608,0.033265914413455396,2.907167218694132e-26,1.546571535878486e-21,3.9957655661880334e-19,2.1256903452171096e-14,3.794080501077398e-19,2.815658545329102e-19,6.0550166027347024e-27,2.0485661849841302e-26
414,30.4789,0.03280958302300936,2.710005496819402e-26,1.5598045101879773e-21,3.744553155859528e-19,2.155261643566161e-14,3.6616552769855273e-19,2.6699072359452473e-19,5.8152615257510176e-27,1.9322634729025985e-26
415,30.903,0.0323593178655794,2.5254776597536916e-26,1.573053636786079e-21,3.508326468551638e-19,2.1852443196532806e-14,3.5297328030474676e-19,2.526021369409205e-19,5.5781668736060195e-27,1.8183628558196924e-26
416,31.3329,0.03191533499931382,2.353376512923332e-26,1.5863222465450062e-21,3.287002239687751e-19,2.2156440963128664e-14,3.398476286762165e-19,2.3842351007354836e-19,5.344017529391983e-27,1.7070274001064566e-26
417,31.7687,0.03147752347436313,2.2346705275925725e-26,1.5996077560924495e-21,3.1383400564324117e-19,2.2464667759918544e-14,3.2963068399908846e-19,2.2744849826417485e-19,5.157283350869457e-27,1.619558258431476e-26
418,32.2107,0.031045584231326855,2.173243498290841e-26,1.612903517400257e-21,3.069021988391171e-19,2.2777182418573128e-14,3.251004810730734e-19,2.225136344874717e-19,5.060520303643969e-27,1.5756690934771072e-26
419,32.6588,0.030619618602030694,2.1128898816794563e-26,1.6262108837540606e-21,3.0005440024430935e-19,2.3094044589192625e-14,3.2053975479554996e-19,2.175659144071025e-19,4.963852102575214e-27,1.5320315875215154e-26
420,33.1131,0.03019952828336821,2.0540860055624757e-26,1.6395271912576646e-21,2.9335939412141346e-19,2.341531475169297e-14,3.1594881396401293e-19,2.126065244532512e-19,4.867297802577618e-27,1.4886589464046833e-26
421,33.5738,0.029785130071663023,1.9972518776856622e-26,1.6528477013024775e-21,2.868798201821351e-19,2.374105422734954e-14,3.113270153208306e-19,2.0763566040692804e-19,4.770856518984676e-27,1.4455555373638803e-26
422,34.0408,0.029376512890413858,1.9414235768537562e-26,1.6661737937830662e-21,2.8047877373492133e-19,2.4071325190501638e-14,3.0667677011734843e-19,2.026568324710685e-19,4.674590826181444e-27,1.4027541098053803e-26
423,34.5144,0.028973413995317894,1.887033685203558e-26,1.6794986255743971e-21,2.7422055153931484e-19,2.440619068041976e-14,3.019965412303029e-19,1.9766934625170142e-19,4.578481001082765e-27,1.360250764631871e-26
424,34.9945,0.028575919072997183,1.8344745852013144e-26,1.6928235783095197e-21,2.6816370667607294e-19,2.4745714613338045e-14,2.972888099415605e-19,1.9267683287152654e-19,4.48258991516516e-27,1.3180782643598293e-26
425,35.4813,0.028183860230600346,1.7891504241855917e-26,1.7121698916059533e-21,2.6218026615104496e-19,2.508996179465399e-14,2.925531405275189e-19,1.8767984645482418e-19,4.3959084239207575e-27,1.2807503853180333e-26
426,35.9749,0.02779715857445052,1.744962928271546e-26,1.732152818412222e-21,2.563303319865895e-19,2.5444856151466443e-14,2.877901419235825e-19,1.826800916716071e-19,4.309283988001783e-27,1.2435905857480777e-26
427,36.4754,0.027415737730086577,1.702205729357574e-26,1.751911034048195e-21,2.506686372453642e-19,2.5798829360403828e-14,2.8300047678458363e-19,1.7767936594773907e-19,4.222631844604787e-27,1.2065603341067986e-26
428,36.9828,0.027039596785532735,1.6600624909567837e-26,1.7718397347446672e-21,2.4507555792438155e-19,2.6157726827190976e-14,2.7818580740279253e-19,1.726805395173184e-19,4.135990102222449e-27,1.1696820727399118e-26
429,37.4973,0.026668586804916617,1.6189110808715437e-26,1.7919380677259467e-21,2.396072749745567e-19,2.6521617055078725e-14,2.72885596651344e-19,1.6848546425828696e-19,4.042543665810763e-27,1.1383752228829078e-26
430,38.0189,0.026302707337666265,1.579093256105228e-26,1.8122068963692835e-21,2.343149506594078e-19,2.6890569500292438e-14,2.669526118925764e-19,1.6535037140102252e-19,3.940207440853069e-27,1.1143277696922582e-26
